"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"99",0.929638458126104,0.910960374181682,0.933515018917497,0.931018772346639,0.946008008323324,0.940091383064042,0.9193704435346,0.954421838618375,0.939144695510523,0.958378098779792
"100",0.00148116177554097,0.00159479310348923,0.00164540471364409,0.00145930021668761,0.00135041347171339,0.00160839201285605,0.00134259959769149,0.00179279095158336,0.00161368165470314,0.00179672171672042
"101",0.00146026022750626,0.00156168047048268,0.00115264363750185,0.00147502989705021,0.00138255066930672,0.00110075243593075,0.00195462503808759,0.00072260270008517,0.00110865104507152,0.000668227079372074
"102",0.00110916868553673,0.000348346603763336,0.000583258166498447,0.00130363823376635,0.00430842403234689,0.000899564490573195,0.00163145288529646,0.000790359134357516,0.000843763766240634,0.000973314846202064
"103",0.00148843364496496,0.00225680600164404,0.00136443831118032,0.00143647585246361,0.000938891453953323,0.00113952124849437,0.00186583905475439,0.000725758727793655,0.00117073750410945,0.000623550858397423
"104",0.927841623325145,0.899382336898578,0.92954254619795,0.930123938664673,0.950766957492944,0.938952574187943,0.917908947050732,0.954707276047505,0.937622977986645,0.959634198853837
"105",0.00102003240037832,0.000422719128605535,0.000624177569655968,0.00115359636649684,0.00286546024286992,0.000867668517639718,0.00137161322674738,0.000783519267406524,0.000826442126299144,0.000917470715330106
"106",0.000753962533609422,0.000828492604626387,0.00108530335383803,0.0007278083112322,0.000656682803518181,0.00107297976952454,0.000510806514773629,0.00176575236203874,0.00107437565225332,0.00187176997643324
"107",0.00182961178238332,0.00166999342854411,0.00211121298273261,0.00182774407121825,0.00200198502612638,0.00221712418952676,0.00151008436806257,0.00297107131525368,0.0022006103044495,0.00316468504790873
"108",0.00104336996070719,0.00123508993687355,0.000999224092285249,0.0010290406402174,0.00086632360004834,0.000928336660217424,0.00115395592898474,0.000763697658104451,0.000938649627895514,0.000716783489384228
"109",0.00092036107733402,0.00159431362275633,0.00122661718421879,0.000853478992303051,0.000483543194094861,0.000997319342354691,0.000782031506171121,0.00103144542010352,0.00102832485079549,0.000930388903087373
"110",0.576431096772676,0.329318531994676,0.438000752562467,0.610595057458724,0.818143615823545,0.533141283165113,0.654384841373322,0.507989463207253,0.519059888336333,0.554112976256234
