"HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
1,1,0.247185542041476,1,1,1,1,1,1,1
0.65135352451777,1,0.881114840988529,0.206077043625023,1,0.156904102645733,0.648763961962259,0.910592840841573,0.101909383202946,0.793101154661522
0.963339975853809,1,1,0.167358915432911,0.9552142995012,1,0.386410857765635,1,0.872499354371808,1
0.20384180789331,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.394813561496283,1,1
1,1,1,1,1,1,1,1,0.269012933518374,1
0.269667348102896,0.172023127167048,0.860672252129493,0.752960780211111,0.304276834773396,0.290024663374444,0.207290593186143,0.834999002433447,1,0.92374034579776
1,0.535298452569609,0.74424300078804,0.108265559657446,1,0.373568422829149,0.937163012622501,0.807013817155561,1,0.746460086318035
0.630117891603805,0.329192477768731,0.420480716124177,0.642070983994879,0.607717131813858,0.729987888452508,0.903494502926994,0.0191967858205966,0.600885812128747,0.327789493039965
0.228870053385627,0.119531978686994,0.592436524865767,0.881851075094464,0.505181184574738,0.762829483455206,0.678322333807426,0.0510888075171562,0.605895468421173,0.698744427975915
0.0723834129873163,1,1,0.836643361489857,1,0.415002674384455,0.955222441633108,1,1,1
1,0.157381467271407,0.460018516800859,0.412691137572773,0.0621229501675753,1,1,1,1,1
1,1,1,1,1,1,1,0.453155637164263,1,1
1,1,1,1,1,1,0.366455344086238,1,1,1
0.954952390604851,0.336531953492246,0.946485644408251,0.750197518645185,0.257939752849205,0.436993765974478,0.602016908814179,0.0507752899308201,0.964657652970728,0.459155452338076
1,1,1,1,1,1,1,1,0.252393423536179,1
1,1,1,1,1,1,1,1,1,0.419700613182831
0.757380394716034,0.332376755917856,0.515856567883083,0.268589012475788,0.0313954888860725,0.791153502470894,0.212224865209112,0.692418733506529,0.60362124972135,0.859035622363304
1,0.178885575634217,0.134992673271113,0.959872856675259,0.871247627742203,0.0546818120426692,0.508198245218159,1,1,1
1,1,1,0.503958667095599,1,0.386051002969747,1,1,0.392485186371055,1
1,1,1,1,1,1,0.286168124514283,1,1,1
0.980948476128806,0.247700543841879,0.421768833924131,0.456252381561763,0.843586768513751,0.957394236453555,0.972606552224942,0.852612918948281,0.685575078408004,0.51394360744055
1,1,1,1,1,1,0.468796630919951,1,1,1
1,1,1,1,1,1,0.0552835781306994,0.200653979095886,1,1
0.481759590861033,1,0.870713765824866,0.657545343041081,1,1,1,0.441268624201359,1,1
0.414674247073051,0.64354524247526,0.979130496487385,0.155319014384269,0.354447089850651,0.419099206961249,0.940017520699424,0.0688653112690846,0.590401534741146,0.298590458701181
0.21576121906975,1,1,1,1,1,1,0.34025734532452,1,1
1,1,1,1,1,1,1,0.423799699955757,1,1
1,1,1,1,0.762631296888648,1,1,1,1,1
1,0.709208656458954,0.21678902352963,1,1,0.767858389197183,1,1,1,1
1,1,1,1,1,1,1,1,0.261801560024408,1
1,1,1,1,1,0.561145728335441,1,0.0878121456702721,1,1
0.194071598661994,0.602840155514804,0.478320078945711,0.862057376393481,0.75865606856388,0.240783625200336,0.229262518654443,0.362128233460127,0.411597095064983,0.241788006176001
0.705861701674904,0.401053277508856,1,1,1,1,0.396005590158751,0.0578084867008944,1,1
1,1,1,1,1,1,0.558720910134357,1,1,1
1,1,1,1,1,1,1,1,0.327019222131256,1
1,0.658245729582875,1,1,1,0.546101160828267,1,1,1,1
1,1,1,0.272758885339941,1,1,1,1,1,1
0.927262781568305,0.337211387969109,0.30400151024649,0.0921566369197208,0.945168213327439,0.395243320854669,0.728155236203174,0.190449344323469,0.430528257148576,0.644519601866336
1,1,0.563471171057537,0.575147798029061,1,1,0.0684709448991693,0.373944730488322,1,1
0.73170953422404,0.718835434177554,0.35943857728922,1,1,0.0701175160804314,0.272673447201576,1,1,1
0.329070207677295,0.480397974525182,0.58116198998301,0.115540838806011,0.249354937317548,0.933361053407062,0.146406554896129,0.877764471362803,0.770249742959036,0.535107748074616
0.130883364431141,1,0.616791390182615,1,1,1,0.992071180992947,0.17442625295578,0.683717946634868,1
1,1,1,1,0.325803937035937,1,1,1,1,1
1,1,1,1,1,1,0.462097890261797,1,1,1
0.908736678529732,0.672177616167917,0.481572819105556,0.785040434983846,0.723948146478574,0.198755540058803,0.218308698388962,0.870097892395414,0.994175166872667,0.641540718643623
1,1,1,0.288149796598883,1,1,1,1,1,1
0.533306196252324,0.94833691431596,1,0.7281272113617,0.928119484044945,0.578183569138357,0.474292508298876,0.580975724190682,0.832372698718175,0.841715347331548
1,1,1,0.37617050533609,1,1,1,1,1,1
1,1,1,1,1,1,0.358851902596101,1,1,1
0.777575140577541,1,0.532592862447319,0.386440663659855,0.7864864030939,0.770367701386957,1,0.860264502203374,0.568572359448089,1
1,1,1,1,1,1,1,1,0.0382106636152512,1
0.696564287004214,0.88645951487799,0.643881448620499,0.0520338139517604,0.66817085356466,0.336377495158759,0.313203237487641,0.819615223330624,0.865496442895334,0.626609482105395
1,1,1,0.761254394173853,1,1,0.171808295732018,1,0.353994412554489,1
0.670687864890794,0.0697533427988598,0.597351971683447,0.356112987751087,0.0941793524629713,0.76340475264186,0.241143959128892,0.748444671870145,0.52774434927603,1
1,1,1,1,1,0.25452327085891,1,1,1,1
