HG00096	HG00103	HG00106	HG00111	HG00116	HG00126	HG00132	HG00149	HG00150	HG00176
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
12193.2835322561	11058.5137219085	8838.33332910734	9106.0184747668	14757.4408865057	11779.9851632119	12902.6987549364	12017.798532974	11986.3929634825	14466.3353511767
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3260.56917811208	1343.51386534724	3855.84807344689	3543.04269501892	1299.79772498599	2602.12592772949	2646.56239016928	7039.83040717382	7781.51387369059	2068.50933983211
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
973.242332682075	559.962040150007	856.009912834965	290.521297151814	270.55025578721	480.078677040237	226.365952932359	506.72017430271	700.845851316446	1097.29833753308
0	0	0	0	0	0	0	0	0	0
1220.36835766549	934.644168929261	1293.76819481621	1133.20035471536	1184.59373467101	1669.61675888109	1275.0878313495	1462.90763492083	1373.11796562785	1285.14681505732
881.819991586385	622.38099250986	617.299846393605	709.301302192714	1134.93202382751	522.117914238991	479.587458760467	1000.7730107283	621.021462751018	1295.05048093868
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	6.76242663915622	0	4.04566166170966	0	2.87208182670269	3.59596806496503	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1065.78931238871	815.934997907879	1009.73917398086	1085.00694279703	1247.95470465778	1273.03371796836	1427.78155823863	1022.42889299378	1357.97517804698	1198.43684690689
0	0	0	0	0	0	0	0	0	0
6345.06960502472	5810.5178841163	5861.4933433229	8792.88006550766	6782.62750458425	6925.15435793652	7777.42389709717	5722.20068342091	7599.08037311981	5828.4665507445
0	0	0	0	0	0	0	0	0	0
176.808836756429	38.6446952237052	217.354599618917	41.3725297381513	72.2409291480336	35.8926746749423	30.771015042692	89.8954322655672	46.0643033106601	15.0529501903231
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
7795.40668618111	6463.9457185192	6395.36892974222	9396.14822174517	8618.37853448137	7152.79960861602	7628.34527047073	6663.2281609599	7841.10667003609	6641.44235962438
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6934.60211876007	7862.99026117095	7405.5817155874	7899.33847443002	8209.12778130315	7627.42807907452	6428.29412240962	7367.51722958503	8029.75186188521	7270.55222620647
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
265.364672895349	145.935830750776	174.801423015313	149.727205593686	136.403456520978	225.905404188652	45.1896945307817	282.897055521528	224.691688291186	108.953268374095
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3548.2558643369	2970.8544268161	2577.51065283196	1116.57949525631	1571.55140542834	4011.73332543418	1124.05871667312	3434.40074198785	2109.67795976743	2191.31725479567
39.4378373312212	142.619107324622	50.9302847407687	57.2573404790083	60.9386870691122	28.3848673444832	45.9652134072376	60.9357108461027	30.3573814302084	19.840445539608
1824.26963699518	2103.31185427174	1853.50528123747	2464.72867787177	2026.30249265684	2053.52115390253	2101.30527724229	1602.11441811315	1770.02085471211	2224.65235024295
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	15.911317375418	0	0	0	0	16.9219104935578	0	0
2730.39869686618	2806.38152045916	3164.32138939666	2965.97919299135	3487.5124866014	4172.72119597939	2812.12823614663	3109.01282482512	2683.99849312419	3061.28760956853
0	5.86028282362339	0	4.70545939081979	0	21.7718083865172	13.9988308777912	5.84237634589216	5.23907312331541	0
0	0	7.05437463551905	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5.96142820214646	0	0	0	0	0	0	0	5.04770794375944	0
0	0	7.1640508580862	0	0	7.09817820064157	0	7.61906915257206	0	0
308.470691993386	237.380639011586	445.044039041409	557.145968821494	491.538874821212	135.67751021256	625.204843527148	254.859561311593	359.137294904953	490.77538347113
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
197.756877794659	104.05599560659	175.576873866594	250.652371106243	140.053201843639	289.937439795893	347.991259026414	186.728482262528	167.446277826133	267.511700757411
0	0	0	0	0	0	0	0	0	0
1829.84780551912	1061.98312683571	1336.56339113533	1693.57569071957	1309.70102194165	2178.20214072546	959.139740738601	2394.41479171777	1813.10811765628	1229.50594081041
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	5.49721005642507	5.15311732489493	0	0	20.4229399179274	0	0	4.91448729125136	6.42384901881828
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	4.03283521085336	3.45434914845058	0	0	0	0	0	0
250.43049912244	266.114911960626	295.553141579024	315.866629301324	136.262188965678	279.402739049003	244.140137709559	219.162340354837	235.319902766367	270.411005890423
383.850763484545	200.096302892057	367.21736851108	382.429049395894	474.150990073781	272.226243974244	451.054177158305	415.827669580486	403.122076444166	368.851650484038
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
250.085968473379	404.0605208084	261.219813600966	458.686260821443	234.414443561987	284.699718850223	266.26347710411	166.686574113413	286.491763957626	390.762298818184
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
188.727977919589	221.99507501411	116.211409391557	217.602520633341	106.711504114411	128.531562753858	89.5301181371182	206.945536705732	149.491497406771	134.761426219996
8.57570950559932	8.12228227438086	15.2277511960378	13.0434214706531	0	15.0877337034126	6.4674043513391	48.5847846556611	21.7838790606591	18.9828347410023
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
12.8688802201555	12.1884583001619	57.12766565734	4.89330440989293	6.83539265134878	0	9.70511558004072	6.07560783403713	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
15.2021657668093	61.193093842809	16.8714027237883	66.475984733049	109.008895898948	163.819465959271	8.59857889593678	104.069253873093	6.43604940807992	222.937102379355
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	1.71646247379541	0	2.75643504226527	0	1.59422732685685	2.73348216595462	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	64.764232311664	40.4735837674225	26.0009178986801	24.2135604417124	40.101433628921	8.59480262062017	0	67.548840032628	25.2270785798301
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	11.4796946110586	21.5222676876275	18.435027263053	51.5032948395883	31.9865592152218	9.14075925602621	0	10.262808350857	13.4147729860516
315.883127948785	191.927627358153	195.78886993693	163.171584902052	158.286280218705	288.361451568553	35.9584116989474	332.033223997619	262.420528093158	131.92939349167
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
468.663958546138	591.845446048129	400.688479297482	475.216776363568	534.747169447357	412.273584961946	484.350184605103	376.968098379565	308.646238302931	557.130327713016
24.9091564269439	40.975793844353	32.5911110270257	26.9191073303855	8.35621053740213	26.5251108995178	18.7853362521921	16.092656518679	29.9718178406583	11.6079737145141
972.760166387888	1088.84099242194	1270.76861839549	856.839033153323	848.969053306206	924.864936379845	832.413630711885	853.566538549716	942.914137438198	1102.00590745848
10.646921620874	3.36132742919536	22.0564979372588	18.8926253823424	15.0804915551913	3.12195583879421	26.7647231498251	3.35105667323191	9.01504623051895	15.7117226275364
0	0	0	0	0	0	0	0	0	0
1819.42849747199	1677.10857470327	1355.96344388669	1464.44780928313	1725.88533820889	1577.14690255401	1328.72833431023	1872.62214684629	1229.4501260274	1886.31800593783
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	6.0240260201658	0	4.83693546203387	0	22.3801383267287	14.3899746817295	6.00561921438033	5.38545898999629	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.1463990914125	0	0	0	0	0	0	0	0	0
4259.45723228004	1692.46693798266	3043.34092926791	1777.74660480746	2423.61590656847	1848.76032240807	1466.29417198671	2005.65313494715	1046.7708942011	1455.33148059202
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5680.50671273609	4110.49228145882	4910.04340960143	3866.47305475144	4098.39715503914	5436.77282257489	6480.06316680149	5655.82406069133	5223.63469360027	6140.68302382195
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
311.712876443766	295.231545492811	622.691555665006	118.526706817407	827.841998885574	754.069525603292	940.31786508839	515.076530818925	329.920010197971	948.742698481987
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	43.3559849981357	22.5789764402247	42.5483464398432	59.4352262233998	0	53.7015127283673	14.4078359827548	64.6001744781993	45.0349336936676
3.30153905393684	0	0	0	0	2.90429275995716	2.48986839276745	6.23484132179942	0	3.65407493169676
0	5.85191099101821	0	0	0	0	0	0	0	0
33.4100935713822	29.3833308910791	39.1973854931669	31.7599036223302	51.9704193984952	45.1348568608756	45.8933531324608	69.8538457085547	33.3409140340767	43.5807410237036
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1401.1931406017	849.348636277373	1244.03820516227	1790.18846819465	2500.69075516493	640.951693763332	1268.05824409193	1111.36383215574	1044.05788108438	1240.64919927156
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	22.4456859929466	0	0	0	0	0	22.3771017302938	0	0
69.7583251718913	66.0699628018185	61.9343751602291	106.100519812356	74.1052111905635	122.729790823996	0	65.8680817061068	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
665.387101639578	1312.92874798485	1132.28742280111	801.194950890738	1060.27456011114	341.440571907784	1045.42551106582	471.210122974456	1267.6541930299	981.915520107232
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
708.009762954569	728.885710625044	1462.1802306511	1568.47530000187	1798.56775914464	1150.86476448836	2495.62787481477	784.79123684002	2189.44781144902	1158.38076482401
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2440.85070452934	1176.17616948188	1368.68836987754	1172.35821891672	682.35491492301	1770.46836861943	258.354660952503	2749.50329181135	1269.04875209813	758.310995726377
0	0	0	0	0	0	39.456382191839	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1808.48801984091	2226.72715658231	1887.39816563235	2338.06202672892	1845.05897810793	1798.00353910121	1981.48343020475	1668.96987145825	1892.45241352611	1990.26722729427
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
165.049857587659	90.7682541897777	141.811166759983	52.636655089511	11.3119157008164	88.9879115248261	8.0305152101568	90.4909058481927	18.0325586205867	147.317547000085
0	0	0	0	0	0	0	0	20.2140503028379	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
18052.2413662216	24387.2029777868	23075.3633166854	18539.5830659696	34287.6987404885	12087.3598024888	21788.7455149815	25073.6467299514	17605.4333889121	16635.0059056676
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
102.976575253744	195.063699700607	30.4756449201127	52.2081922886195	182.322344992656	120.781698906155	207.093815525419	388.935339597964	174.386291104642	189.95389525884
238.074284072877	289.911186710994	120.784207389805	206.916872189758	108.389797757102	269.26562233207	51.2984680659295	32.1139271227677	57.5954722914413	263.495678560886
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	81.5595815470107	0	0	0	65.0079073348664	0
0	0	0	0	0	0	0	0	0	0
233.995464057201	288.110315698462	373.951826936785	142.360300704045	348.007159495451	349.929304405298	141.174864325714	88.3784540835771	198.13050206659	233.083192667474
504.083784048254	329.040381749862	429.402996910873	479.186098798158	379.91200276984	485.377878607252	413.548872071334	533.860845454195	389.330727351352	437.280398966247
9702.16820958931	9222.27552588112	6711.26226489398	9025.87788245738	12199.8198487474	8165.93790454706	11014.9185014402	8160.31031635836	11084.9569530538	11382.7058233616
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
328.482240049918	77.7785638046724	145.820174427881	312.257858941427	87.2377802623089	144.479374007996	495.452292839294	310.163625249009	69.5337743012179	90.8893321618245
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
446.01729156778	307.225327028456	431.992266742598	370.025562845591	861.473080090301	285.346763665791	428.101746781453	421.14404740842	308.990709551037	224.383038774504
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
11.4519404077421	21.692873929635	61.0050862125469	26.1271359467319	12.1655509986274	40.2961007824595	34.5460998537548	108.132949667572	67.8767470230777	12.6747700631671
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
9925.13668740471	9498.28102685585	7251.50365421838	10181.8455008773	9829.71673856025	6821.03817527788	7017.26255395893	4637.00798305541	6215.37753076543	7266.07704844291
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
14.7948101276759	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	9.44632536269177	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	14.9011559799403	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	25.2559456082585	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2271.43705877623	2252.81660116655	2492.30881115465	2933.3157748288	2139.81092065369	1583.42712785641	2278.6305078187	2367.33475489397	1977.72198351044	1802.47580610931
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
232.94521511619	1456.14876724439	289.545983693423	602.315697749855	544.413867489741	368.850394684685	386.488368471586	439.908911933065	276.137717691731	206.255145157174
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1245.60465426929	2457.80261622765	1935.32535500684	3354.89843646669	4300.47361581078	1369.6644655958	3287.82141528156	1715.20484762702	4086.91711832838	2470.00849082974
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2447.25113716905	3498.65141100021	3484.63512912179	3371.0513910488	1422.50359132349	3208.88175510285	2367.94458819634	2179.97565788894	2815.00432900589	3321.82719324533
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
117.421253230514	1112.12788064599	677.634928223683	357.18908027327	311.845458856218	619.75767674018	265.661071047314	831.547275837276	646.255078799554	714.776738901588
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	73.6369279294708	0	0	146.047504232478	0	0	214.336037038332
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	40.0293585704829	0	0	0	37.1787314222529	31.8735595556223	39.9070462453937	0	0
203.416213603141	165.137913744299	232.201890298373	132.59594637244	123.481023797938	102.251919790653	153.407120907128	54.8777746801159	98.4218261105704	128.649625814721
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	55.4071385758818	0	0	26.6658649019234	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3834.55041047963	4307.48912122371	3879.51818013971	8002.38559739377	5873.4109652892	3922.29228406586	6187.19461229552	3199.6948556616	7097.70182764047	3454.4192910989
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
